id,x,y,z,size,time,r,g,b
20,70.94058623,68.01421227,38.13893258,3,221,247,204,49
21,30.62358247,42.29350899,35.04075828,3,221,247,204,49
22,34.1251275,35.93675824,36.74546813,3,221,247,204,49
23,63.05133236,27.36791313,52.36143023,3,221,247,204,49
24,51.8776116,37.26266924,74.01502752,3,221,247,204,49
25,54.58514697,56.71478276,74.16052535,3,221,247,204,49
26,29.96385544,35.88045924,65.52814101,3,221,247,204,49
27,36.60917776,55.90047946,73.55895051,3,221,247,204,49
28,58.64035204,25.31811415,45.41591219,3,221,247,204,49
29,57.80817965,31.34156367,63.92774575,3,221,247,204,49
30,40.04351109,33.30807939,33.29497432,3,221,247,204,49
31,64.34444283,41.27502656,68.42299285,3,221,247,204,49
32,63.13241461,67.23026792,64.71402093,3,221,247,204,49
33,21.02857993,51.02995118,54.7265091,3,221,247,204,49
34,42.83037155,28.04440957,64.50900458,3,221,247,204,49
35,53.08681358,25.62187067,49.40357592,3,221,247,204,49
36,69.34449329,73.31025618,48.82900187,3,221,247,204,49
37,54.92184305,26.66567467,59.74069205,3,221,247,204,49
38,57.54215473,38.62939835,26.62173095,3,221,247,204,49
39,35.84333944,30.09143954,65.25390818,3,221,247,204,49
40,35.24149151,39.81238973,71.94612484,3,221,247,204,49
41,61.07895835,44.84467231,73.78090134,3,221,247,204,49
42,43.239759,28.04632081,40.06329022,3,221,247,204,49
43,64.51740509,47.61444184,69.88902735,3,221,247,204,49
44,56.20236303,34.96149448,68.91636258,3,221,247,204,49
45,69.40689162,35.58268105,33.22347832,3,221,247,204,49
46,48.40881906,50.93567291,77.42263412,3,221,247,204,49
47,63.91385754,62.07112709,68.93658413,3,221,247,204,49
48,59.01813311,38.47158647,71.80798824,3,221,247,204,49
49,33.82092243,28.21800943,57.30927261,3,221,247,204,49
0,51.45984308,54.48120084,45.96338242,5,222,229,45,32
1,49.68275473,50.70129489,51.26683605,5,222,229,45,32
2,46.03387627,50.78620349,52.19174003,5,222,229,45,32
3,55.5217998,50.80938387,47.72122643,5,222,229,45,32
4,46.81910049,54.57276289,49.8210611,5,222,229,45,32
0,48.21350939,57.77128541,76.04109807,3,222,247,204,49
1,47.7959099,27.92634095,41.91108549,3,222,247,204,49
2,56.90390514,26.13310556,54.66982691,3,222,247,204,49
3,65.20012762,54.354079,71.27870648,3,222,247,204,49
4,54.01655717,45.42038496,74.40017153,3,222,247,204,49
5,41.86065873,60.27803667,75.00709563,3,222,247,204,49
6,25.1626782,44.5463617,40.09761195,3,222,247,204,49
7,52.57824665,27.33591623,41.80475899,3,222,247,204,49
8,62.32009767,35.61439261,66.10133364,3,222,247,204,49
9,47.42578156,64.09550525,73.5294795,3,222,247,204,49
10,60.37989361,58.8579292,73.17379313,3,222,247,204,49
11,30.0178908,56.61487438,70.71084624,3,222,247,204,49
12,48.77449858,26.29127896,48.45650289,3,222,247,204,49
13,45.80885664,30.66150867,34.5687882,3,222,247,204,49
14,37.65673991,31.3380006,40.4461188,3,222,247,204,49
15,48.0860036,26.60055833,60.13238077,3,222,247,204,49
16,64.84024498,71.06413139,59.41286832,3,222,247,204,49
17,25.7303021,58.14146711,65.03695045,3,222,247,204,49
18,65.52543829,51.08986736,24.21051152,3,222,247,204,49
19,33.11195603,63.02788489,70.24530525,3,222,247,204,49
20,71.7307273,68.54836275,37.8383326,3,222,247,204,49
21,30.00044646,41.93648698,34.34488702,3,222,247,204,49
22,33.64318229,35.32563619,36.11756794,3,222,247,204,49
23,62.58500024,28.21153496,52.4265226,3,222,247,204,49
24,51.75750006,37.67625179,73.11251841,3,222,247,204,49
25,54.8645888,56.95537456,75.09005633,3,222,247,204,49
26,30.75319833,36.30360397,65.08329683,3,222,247,204,49
27,36.21779876,56.10126245,74.45700879,3,222,247,204,49
28,58.36995208,26.22810778,45.73022961,3,222,247,204,49
29,58.13581949,30.54932483,64.44253673,3,222,247,204,49
30,40.30367084,33.85004242,34.09409445,3,222,247,204,49
31,64.82758524,40.88195006,69.20533822,3,222,247,204,49
32,63.42539109,67.88276733,65.4128838,3,222,247,204,49
33,22.01401845,50.86123675,54.74763622,3,222,247,204,49
34,43.05329572,28.9439199,64.13325736,3,222,247,204,49
35,52.93926228,26.47009245,49.67334664,3,222,247,204,49
36,68.76646581,72.51167238,48.99677595,3,222,247,204,49
37,54.66085261,27.61262526,59.55315919,3,222,247,204,49
38,57.61394707,38.1175206,25.76567778,3,222,247,204,49
39,36.41595107,30.78333806,64.81414419,3,222,247,204,49
40,35.87021,40.09098265,71.22010897,3,222,247,204,49
41,60.47852881,44.97555487,72.9920071,3,222,247,204,49
42,43.4260015,28.75911057,40.73948877,3,222,247,204,49
43,65.01530174,47.48054874,70.74586547,3,222,247,204,49
44,56.45837828,34.3149684,69.63501424,3,222,247,204,49
45,68.7827523,35.92411187,33.9262408,3,222,247,204,49
46,48.46545668,50.63924281,76.46926044,3,222,247,204,49
47,63.43330811,61.40694992,68.36392285,3,222,247,204,49
48,58.48305992,38.83792669,71.04674484,3,222,247,204,49
49,34.46469223,28.97582503,57.20308424,3,222,247,204,49
0,51.74557192,55.36058378,45.5825351,5,223,229,45,32
1,48.7887998,50.99175846,51.60812113,5,223,229,45,32
2,45.73745463,49.87391148,51.90914936,5,223,229,45,32
3,56.46134224,50.50410802,47.56609215,5,223,229,45,32
4,47.08844041,55.40170592,50.3112748,5,223,229,45,32
0,48.27741055,57.19011162,75.22983136,3,223,247,204,49
1,47.65598872,26.99092638,41.5863985,3,223,247,204,49
2,56.58734632,27.08167838,54.67016939,3,223,247,204,49
3,64.62420067,54.06147302,70.51536522,3,223,247,204,49
4,54.29466446,45.21010402,75.3374219,3,223,247,204,49
5,42.07458819,59.68964937,74.22732991,3,223,247,204,49
6,24.3178616,44.31841359,39.61354111,3,223,247,204,49
7,52.4132218,26.3752187,41.58153926,3,223,247,204,49
8,62.55135548,35.00531817,66.85998254,3,223,247,204,49
9,47.44909173,64.43119493,74.47116367,3,223,247,204,49
10,59.89019614,58.37957613,72.44483859,3,223,247,204,49
11,30.72926064,56.24506513,70.11318909,3,223,247,204,49
12,48.83480424,25.30169583,48.32578002,3,223,247,204,49
13,46.13414155,31.28318512,35.2813246,3,223,247,204,49
14,37.31129651,30.536471,39.9580418,3,223,247,204,49
15,48.18547872,25.66182174,60.46234792,3,223,247,204,49
16,65.37034507,71.68721127,59.98799036,3,223,247,204,49
17,26.56263081,57.72979643,64.66579526,3,223,247,204,49
18,65.07419435,50.93901502,25.09006964,3,223,247,204,49
19,33.69376452,62.43805604,69.68530452,3,223,247,204,49
20,71.10720931,67.91604807,38.29811892,3,223,247,204,49
21,29.37254294,41.6067105,33.63991565,3,223,247,204,49
22,33.15995039,34.72488324,35.4807141,3,223,247,204,49
23,62.83486476,27.26755194,52.6420772,3,223,247,204,49
24,51.57801086,38.09735036,72.37684814,3,223,247,204,49
25,55.10868127,57.17937991,76.03358189,3,223,247,204,49
26,30.14199893,35.7343268,65.63316846,3,223,247,204,49
27,36.65099109,55.65435985,73.67430676,3,223,247,204,49
28,58.43960695,25.23262869,45.66565737,3,223,247,204,49
29,57.72241986,31.24178055,63.85126199,3,223,247,204,49
30,40.08531718,33.19216479,33.37331799,3,223,247,204,49
31,64.25844345,41.15991013,68.43150631,3,223,247,204,49
32,62.94452684,67.07212561,65.07877369,3,223,247,204,49
33,21.02229247,50.89377005,54.87181815,3,223,247,204,49
34,42.9579174,28.08312678,64.63319554,3,223,247,204,49
35,53.04666199,25.47621051,49.6475786,3,223,247,204,49
36,69.46992712,73.2042701,49.15630835,3,223,247,204,49
37,54.44082702,28.35210841,59.36612863,3,223,247,204,49
38,57.3677009,38.37563464,26.69988331,3,223,247,204,49
39,36.05072288,30.01150956,65.3346143,3,223,247,204,49
40,35.46489722,39.67250404,72.03288028,3,223,247,204,49
41,60.05137054,45.02350266,72.22874175,3,223,247,204,49
42,43.33325567,27.87306562,40.28526135,3,223,247,204,49
43,65.34668427,47.35201871,71.6805663,3,223,247,204,49
44,55.95626134,34.7319076,68.87735978,3,223,247,204,49
45,69.29800731,35.28618282,33.35391327,3,223,247,204,49
46,48.51610113,50.63981644,77.46797702,3,223,247,204,49
47,63.88005931,61.84202003,69.14566921,3,223,247,204,49
48,58.86292545,38.34647404,71.83043896,3,223,247,204,49
49,34.01153457,28.11236167,57.42462241,3,223,247,204,49
0,51.02009719,54.83349554,46.02510081,5,224,229,45,32
1,49.32319827,50.25622207,51.19170247,5,224,229,45,32
2,46.50961676,50.43492011,52.20753661,5,224,229,45,32
3,55.88045193,51.30363494,47.41337294,5,224,229,45,32
4,46.29657376,54.82638113,50.10646123,5,224,229,45,32
0,48.35622301,57.46412213,76.18832332,3,224,247,204,49
1,47.74542938,27.78630519,42.1858757,3,224,247,204,49
2,56.88147094,26.13731067,54.81734393,3,224,247,204,49
3,65.11072781,54.19003444,71.3795199,3,224,247,204,49
4,54.60453594,44.99208296,76.26286584,3,224,247,204,49
5,41.90128628,59.97311817,75.17052231,3,224,247,204,49
6,25.17312846,44.3629623,40.12981044,3,224,247,204,49
7,52.48223378,27.20201973,42.13978419,3,224,247,204,49
8,62.08865188,35.54027836,66.16360865,3,224,247,204,49
9,47.52585107,63.7587232,73.73503203,3,224,247,204,49
10,59.40323723,57.86701041,71.73762758,3,224,247,204,49
11,30.08490771,56.46650265,70.84515542,3,224,247,204,49
12,48.699468,26.22327767,48.68960831,3,224,247,204,49
13,46.01480966,30.51680704,34.6501158,3,224,247,204,49
14,37.70820701,31.22193413,40.56845343,3,224,247,204,49
15,48.12338729,26.62376271,60.19623848,3,224,247,204,49
16,64.85740603,70.85107207,59.7936587,3,224,247,204,49
17,25.75564404,57.93109266,65.2209999,3,224,247,204,49
18,65.44921438,50.91165895,24.16345665,3,224,247,204,49
19,33.17756923,62.83187673,70.44586201,3,224,247,204,49
20,71.73442401,68.60265546,37.93046145,3,224,247,204,49
21,30.05185465,41.75761092,34.35808322,3,224,247,204,49
22,33.74608561,35.13581775,36.17898218,3,224,247,204,49
23,62.38208594,28.15846598,52.67762326,3,224,247,204,49
24,51.72758212,37.59346737,73.22757158,3,224,247,204,49
25,54.89489853,56.68042222,75.19373776,3,224,247,204,49
26,30.92917407,36.1602135,65.1871014,3,224,247,204,49
27,36.24575979,55.8573813,74.56569325,3,224,247,204,49
28,58.18098955,26.14688531,45.9775097,3,224,247,204,49
29,58.06477224,30.45832266,64.36990307,3,224,247,204,49
30,40.34639208,33.73102473,34.17423613,3,224,247,204,49
31,64.73651993,40.76500849,69.21604157,3,224,247,204,49
32,63.21552407,67.70006271,65.80833211,3,224,247,204,49
33,22.00957128,50.7349515,54.87938257,3,224,247,204,49
34,43.18195841,28.98187336,64.25628677,3,224,247,204,49
35,52.89600756,26.4279948,49.91480493,3,224,247,204,49
36,68.8841474,72.40991212,49.3171111,3,224,247,204,49
37,54.71104958,27.44381229,59.68546847,3,224,247,204,49
38,57.41724797,37.83207568,25.86197595,3,224,247,204,49
39,36.62525456,30.70249272,64.89591667,3,224,247,204,49
40,36.07536423,39.9613372,71.29538084,3,224,247,204,49
41,60.5482196,44.8039219,73.06834005,3,224,247,204,49
42,43.52045352,28.58599954,40.961044,3,224,247,204,49
43,64.7967281,47.25701791,70.8507934,3,224,247,204,49
44,56.28054958,34.09398322,69.57585074,3,224,247,204,49
45,68.68635089,35.65550106,34.05354207,3,224,247,204,49
46,48.57539315,50.34707609,76.51362512,3,224,247,204,49
47,63.40889932,61.1826783,68.55977097,3,224,247,204,49
48,58.33820633,38.71474025,71.06294313,3,224,247,204,49
49,34.65536407,28.86990148,57.31684015,3,224,247,204,49
0,52.02009719,54.83349554,46.02510081,5,225,229,45,32
1,49.32319827,51.13357727,51.67154396,5,225,229,45,32
2,45.61518957,50.43492011,51.76032302,5,225,229,45,32
3,55.88045193,50.33609672,47.66609768,5,225,229,45,32
4,47.29657376,54.82638113,50.10646123,5,225,229,45,32
0,48.41361882,56.88424196,75.37564582,3,225,247,204,49
1,47.61966754,26.84376498,41.87635686,3,225,247,204,49
2,56.55406447,27.08218593,54.82131145,3,225,247,204,49
3,64.54156654,53.89476986,70.61213846,3,225,247,204,49
4,54.26562262,45.06439649,75.32483145,3,225,247,204,49
5,42.11749443,59.39824718,74.38135985,3,225,247,204,49
6,24.33362225,44.10243846,39.65299113,3,225,247,204,49
7,52.33258829,26.2377051,41.92137284,3,225,247,204,49
8,62.47835542,34.9136955,66.83853463,3,225,247,204,49
9,47.71421689,63.13473283,72.97664273,3,225,247,204,49
10,59.86209379,58.06333762,72.60417607,3,225,247,204,49
11,30.79712459,56.09697159,70.2483356,3,225,247,204,49
12,48.82465957,25.23789877,48.57404237,3,225,247,204,49
13,46.26542497,31.08198855,35.43609406,3,225,247,204,49
14,37.37689747,30.40268785,40.1004048,3,225,247,204,49
15,48.18181298,27.39035266,59.87554643,3,225,247,204,49
16,65.37657736,71.48691294,60.36476949,3,225,247,204,49
17,26.59027302,57.53109372,64.84232417,3,225,247,204,49
18,65.00921777,50.77485353,25.05097413,3,225,247,204,49
19,33.76294665,62.25205911,69.87916562,3,225,247,204,49
20,71.12687223,67.95724019,38.39340849,3,225,247,204,49
21,29.43193953,41.39779212,33.66077721,3,225,247,204,49
22,33.2762728,34.50993498,35.55644971,3,225,247,204,49
23,62.64884918,27.22045197,52.89890835,3,225,247,204,49
24,51.5452484,38.06964811,72.36733538,3,225,247,204,49
25,55.11980163,56.89052362,76.14519769,3,225,247,204,49
26,30.34000011,35.56987601,65.73880394,3,225,247,204,49
27,36.76408106,55.40991967,73.83691266,3,225,247,204,49
28,58.26806466,25.15244618,45.91827504,3,225,247,204,49
29,57.66150838,31.15617867,63.77797804,3,225,247,204,49
30,40.13758954,33.05174501,33.47068758,3,225,247,204,49
31,64.2536577,40.9675832,68.36409817,3,225,247,204,49
32,62.7423194,66.89295023,65.4552786,3,225,247,204,49
33,21.01897436,50.73712165,55.01617822,3,225,247,204,49
34,43.09490794,28.1216676,64.75874899,3,225,247,204,49
35,52.76193385,25.44262325,50.02000545,3,225,247,204,49
36,69.57575937,73.11593527,49.46944036,3,225,247,204,49
37,54.44042674,28.36512679,59.44466792,3,225,247,204,49
38,57.17852528,38.10239626,26.79468076,3,225,247,204,49
39,37.07517858,31.401524,64.42546519,3,225,247,204,49
40,35.68996023,39.51957781,72.10551194,3,225,247,204,49
41,60.99482476,44.54274614,73.92410348,3,225,247,204,49
42,43.43856518,27.68705827,40.53069658,3,225,247,204,49
43,65.41794387,47.0949573,71.61749238,3,225,247,204,49
44,55.78403652,34.5197215,68.81939737,3,225,247,204,49
45,69.21668208,35.02231816,33.48977948,3,225,247,204,49
46,48.62194423,50.32155473,77.51221496,3,225,247,204,49
47,63.8558769,61.60910784,69.34613533,3,225,247,204,49
48,58.70387594,38.21252382,71.84656574,3,225,247,204,49
49,34.22458241,27.99662892,57.54448508,3,225,247,204,49
0,51.29462247,55.36058378,45.5825351,5,226,229,45,32
1,48.73621708,50.32566697,51.61925589,5,226,229,45,32
2,46.31717641,49.92489682,52.25740523,5,226,229,45,32
3,56.39856538,51.0492187,47.19385251,5,226,229,45,32
4,46.50470712,55.40170592,50.3112748,5,226,229,45,32
0,48.45198898,57.15529373,76.33744552,3,226,247,204,49
1,47.70125898,27.70682964,42.37481671,3,226,247,204,49
2,56.86956886,26.14272594,54.95499729,3,226,247,204,49
3,65.02709653,54.02067663,71.4772443,3,226,247,204,49
4,54.53526582,44.85718706,76.26523392,3,226,247,204,49
5,41.94296077,59.66754578,75.32846928,3,226,247,204,49
6,25.19000345,44.15769301,40.16637031,3,226,247,204,49
7,52.41193508,27.06933168,42.47101029,3,226,247,204,49
8,62.00405769,35.45879042,66.15838426,3,226,247,204,49
9,47.73725907,63.59439615,73.86443701,3,226,247,204,49
10,60.30466832,58.3637486,73.44909088,3,226,247,204,49
11,30.1678945,56.33334059,70.98874034,3,226,247,204,49
12,48.68486134,26.16513062,48.92145789,3,226,247,204,49
13,46.57215762,31.69139438,36.16721623,3,226,247,204,49
14,37.01674225,29.60637059,39.61443459,3,226,247,204,49
15,48.20781819,26.44719497,60.206873,3,226,247,204,49
16,64.86587916,70.65000577,60.16785902,3,226,247,204,49
17,25.78311581,57.7231589,65.40054294,3,226,247,204,49
18,65.36511329,50.75133641,24.11674432,3,226,247,204,49
19,33.24804928,62.6379092,70.64467226,3,226,247,204,49
20,71.84775406,68.56857232,38.06690824,3,226,247,204,49
21,30.10754659,41.55545245,34.38098434,3,226,247,204,49
22,33.85782897,34.92580827,36.25562196,3,226,247,204,49
23,62.21058681,28.11851024,52.9365573,3,226,247,204,49
24,51.71170086,37.56882831,73.21673111,3,226,247,204,49
25,54.89930407,56.39938504,75.30248556,3,226,247,204,49
26,31.12631039,36.00452888,65.29972191,3,226,247,204,49
27,36.37236299,55.62450184,74.73162571,3,226,247,204,49
28,58.01865462,26.06802093,46.233739,3,226,247,204,49
29,58.07431388,30.38288824,64.25924048,3,226,247,204,49
30,40.48441047,33.5387363,34.27228269,3,226,247,204,49
31,64.73013512,40.56832384,69.14739967,3,226,247,204,49
32,62.98008126,67.51629325,66.20020328,3,226,247,204,49
33,22.00738964,50.58585792,55.02860947,3,226,247,204,49
34,43.51657703,28.9175667,64.32430704,3,226,247,204,49
35,52.66191326,26.40096651,50.28753875,3,226,247,204,49
36,68.9916781,72.32055961,49.63138676,3,226,247,204,49
37,54.72896275,27.46091153,59.75953573,3,226,247,204,49
38,57.19856124,37.55153644,25.96032351,3,226,247,204,49
39,36.69531144,30.62985307,64.93558766,3,226,247,204,49
40,35.27192676,39.09399294,72.90808625,3,226,247,204,49
41,60.47495107,44.5489416,73.06988281,3,226,247,204,49
42,43.61087823,28.40217018,41.20813527,3,226,247,204,49
43,64.82752404,47.00352011,70.81559235,3,226,247,204,49
44,56.1191191,33.87849683,69.50972381,3,226,247,204,49
45,69.72733897,34.35516477,32.94743652,3,226,247,204,49
46,48.67705641,50.0304484,76.557113,3,226,247,204,49
47,63.39001496,60.95832421,68.74659107,3,226,247,204,49
48,58.29388359,38.62352243,71.03232596,3,226,247,204,49
49,34.86462801,28.75791442,57.44062927,3,226,247,204,49
0,51.5803513,54.48120084,45.96338242,5,227,229,45,32
1,49.61637792,50.61164856,51.24040048,5,227,229,45,32
2,46.00983979,50.87078165,52.15326063,5,227,229,45,32
3,55.5745613,50.78148354,47.69318723,5,227,229,45,32
4,46.77404703,54.57276289,49.8210611,5,227,229,45,32
0,48.40519684,56.60932435,75.50094811,3,227,247,204,49
1,47.50003704,26.76938578,42.09072389,3,227,247,204,49
2,56.53636395,27.08555843,54.96143008,3,227,247,204,49
3,64.48377976,53.62185109,70.73849869,3,227,247,204,49
4,54.19848859,44.92573159,75.3261478,3,227,247,204,49
5,42.32540078,59.20898773,74.5263071,3,227,247,204,49
6,24.35773955,43.87712038,39.68823246,3,227,247,204,49
7,52.27515137,26.09934996,42.26994892,3,227,247,204,49
8,62.38826567,34.83383249,66.83795164,3,227,247,204,49
9,47.88955399,62.97271524,73.09611474,3,227,247,204,49
10,59.82098833,57.88554459,72.71603249,3,227,247,204,49
11,30.87136148,55.95399956,70.3877124,3,227,247,204,49
12,48.64041906,25.16972099,48.8366961,3,227,247,204,49
13,46.41553692,30.89729831,35.5799502,3,227,247,204,49
14,37.43370728,30.29795707,40.20422125,3,227,247,204,49
15,48.24150608,27.37261571,59.82943217,3,227,247,204,49
16,64.36471227,69.80496152,59.98149387,3,227,247,204,49
17,26.6115003,57.31861301,65.01308745,3,227,247,204,49
18,64.9245321,50.60845551,25.00301362,3,227,247,204,49
19,33.82340237,62.05529138,70.07062931,3,227,247,204,49
20,71.23103688,67.9234662,38.51801578,3,227,247,204,49
21,30.80313297,41.68327441,35.08796463,3,227,247,204,49
22,34.46677912,35.31387745,36.94741819,3,227,247,204,49
23,62.47723417,27.18147466,53.1620867,3,227,247,204,49
24,51.52952717,38.03992036,72.35366389,3,227,247,204,49
25,54.69322961,55.87433767,74.47673828,3,227,247,204,49
26,30.536432,35.39704624,65.83170718,3,227,247,204,49
27,36.79795714,55.18272967,73.94187451,3,227,247,204,49
28,58.114697,25.07368746,46.18816689,3,227,247,204,49
29,57.66522162,31.07788318,63.66794904,3,227,247,204,49
30,40.87914637,34.04406036,35.03963604,3,227,247,204,49
31,64.16859798,40.8433982,68.36700865,3,227,247,204,49
32,62.51459665,66.70686573,65.8422212,3,227,247,204,49
33,21.0153549,50.562208,55.15233405,3,227,247,204,49
34,43.6674642,29.6601845,63.97607221,3,227,247,204,49
35,52.66155307,25.40170975,50.32608469,3,227,247,204,49
36,68.42151419,71.510194,49.76637078,3,227,247,204,49
37,54.44673237,28.36726484,59.51946649,3,227,247,204,49
38,56.96490039,37.82465541,26.89349479,3,227,247,204,49
39,37.26079589,31.2978103,64.4517897,3,227,247,204,49
40,35.84960487,39.36130208,72.13683154,3,227,247,204,49
41,60.04868629,44.62627645,72.30325675,3,227,247,204,49
42,43.76860586,29.13805187,41.86661848,3,227,247,204,49
43,64.32545752,46.99213551,70.09298118,3,227,247,204,49
44,55.62876251,34.30870404,68.75178439,3,227,247,204,49
45,69.09057116,34.73201251,33.62012703,3,227,247,204,49
46,48.79199064,49.98023912,77.5492164,3,227,247,204,49
47,63.83238497,61.37331931,69.54163059,3,227,247,204,49
48,58.63921668,38.1365728,71.83458846,3,227,247,204,49
49,35.52773174,29.49355884,57.30411381,3,227,247,204,49
0,51.86608014,55.36058378,45.5825351,5,228,229,45,32
1,48.722423,50.90211213,51.58168556,5,228,229,45,32
2,45.71341815,49.95848963,51.87066996,5,228,229,45,32
3,56.51410375,50.4762077,47.53805295,5,228,229,45,32
4,47.04338695,55.40170592,50.3112748,5,228,229,45,32
0,48.45568477,56.85468933,76.46906328,3,228,247,204,49
1,47.60480126,27.58740175,42.65629823,3,228,247,204,49
2,56.52573842,26.13526853,55.27261523,3,228,247,204,49
3,64.96702836,53.73773413,71.60627856,3,228,247,204,49
4,53.88758064,44.94990497,74.48220607,3,228,247,204,49
5,42.1616244,59.46743995,75.47834689,3,228,247,204,49
6,25.21581387,43.94895517,40.19670883,3,228,247,204,49
7,52.35024083,26.94679826,42.79548954,3,228,247,204,49
8,61.80477466,35.35982733,66.21918862,3,228,247,204,49
9,47.92098807,63.41431652,73.99277533,3,228,247,204,49
10,60.26464194,58.15759559,73.56994099,3,228,247,204,49
11,30.26911685,56.18452563,71.15201544,3,228,247,204,49
12,48.52813726,26.10812383,49.16348796,3,228,247,204,49
13,46.65579132,31.4678681,36.36527048,3,228,247,204,49
14,37.09965833,29.48088646,39.73432029,3,228,247,204,49
15,48.2844968,26.42993485,60.16034696,3,228,247,204,49
16,64.89372682,70.47824676,60.49805033,3,228,247,204,49
17,25.83042794,57.61464231,65.5628989,3,228,247,204,49
18,65.36781979,50.50520456,24.11260065,3,228,247,204,49
19,33.31746308,62.43279547,70.846204,3,228,247,204,49
20,71.94136709,68.54593147,38.18943096,3,228,247,204,49
21,30.18370921,41.32722486,34.3882912,3,228,247,204,49
22,33.99129294,34.69416034,36.32302761,3,228,247,204,49
23,62.70803163,26.23838213,53.40147969,3,228,247,204,49
24,51.70549866,37.53328125,73.19767269,3,228,247,204,49
25,54.94086713,56.06650813,75.42634144,3,228,247,204,49
26,31.31011235,35.84746028,65.38612228,3,228,247,204,49
27,36.44109983,55.38950188,74.85286195,3,228,247,204,49
28,57.95704366,25.99256261,46.54984892,3,228,247,204,49
29,58.02346002,30.27944699,64.15185493,3,228,247,204,49
30,40.61702367,33.36495369,34.35399341,3,228,247,204,49
31,64.6437435,40.43195219,69.14479327,3,228,247,204,49
32,63.14334827,67.14868823,66.48211516,3,228,247,204,49
33,20.0253931,50.57840521,55.29273806,3,228,247,204,49
34,43.59283898,28.80641048,64.49134011,3,228,247,204,49
35,52.53518573,26.36210473,50.57442475,3,228,247,204,49
36,69.02342834,72.29535145,49.91206609,3,228,247,204,49
37,54.74282778,27.46761025,59.84032336,3,228,247,204,49
38,56.97056602,37.28852552,26.0493783,3,228,247,204,49
39,36.91401259,30.52178025,64.97859014,3,228,247,204,49
40,35.46387,38.93076574,72.95282607,3,228,247,204,49
41,60.50642517,44.3685757,73.1541771,3,228,247,204,49
42,43.62021719,28.23798219,41.45691691,3,228,247,204,49
43,64.81251531,46.83527894,70.9521498,3,228,247,204,49
44,55.89834762,33.63596783,69.44080533,3,228,247,204,49
45,69.59619185,34.07326547,33.06299146,3,228,247,204,49
46,48.83695261,49.69562999,76.59162772,3,228,247,204,49
47,63.36876493,60.7232988,68.93952612,3,228,247,204,49
48,58.111835,38.49095751,71.06239675,3,228,247,204,49
49,35.10499829,28.61890475,57.54134079,3,228,247,204,49
0,51.14060541,54.83349554,46.02510081,5,229,229,45,32
1,49.25682146,50.16657574,51.1652669,5,229,229,45,32
2,46.48558029,50.51949826,52.16905721,5,229,229,45,32
3,55.93321344,51.27573461,47.38533374,5,229,229,45,32
4,46.25152031,54.82638113,50.10646123,5,229,229,45,32
0,48.49457057,56.36291322,75.59921033,3,229,247,204,49
1,47.59576841,26.65654014,42.29103795,3,229,247,204,49
2,56.23953665,27.09248552,55.22990483,3,229,247,204,49
3,64.39943148,53.43084983,70.84230486,3,229,247,204,49
4,54.13418396,44.72371433,75.42455664,3,229,247,204,49
5,42.44948321,58.94414041,74.67629022,3,229,247,204,49
6,26.06846112,43.99535283,40.71713166,3,229,247,204,49
7,52.47767157,26.01119784,42.46622784,3,229,247,204,49
8,62.32005513,34.75323152,66.82460382,3,229,247,204,49
9,47.98909053,62.73860709,73.25875978,3,229,247,204,49
10,59.78147284,57.67397353,72.84010723,3,229,247,204,49
11,30.92510512,55.71387124,70.56196134,3,229,247,204,49
12,48.55314128,25.11324704,49.06553405,3,229,247,204,49
13,46.49564443,30.66593963,35.78971535,3,229,247,204,49
14,37.56498917,30.08329817,40.38283193,3,229,247,204,49
15,48.31411735,27.35776615,59.78852484,3,229,247,204,49
16,65.24188049,71.2406376,61.04353106,3,229,247,204,49
17,26.65484667,57.19465528,65.1834985,3,229,247,204,49
18,64.92719547,50.36439691,24.99918026,3,229,247,204,49
19,33.89237889,61.84546328,70.27654383,3,229,247,204,49
20,71.33100614,67.89600967,38.64226775,3,229,247,204,49
21,30.8688871,41.46951765,35.10263287,3,229,247,204,49
22,34.58529473,35.09810685,37.01872086,3,229,247,204,49
23,62.26237495,27.13349562,53.41420602,3,229,247,204,49
24,51.39836889,38.00296234,72.36998254,3,229,247,204,49
25,54.7299953,55.57044456,74.58405052,3,229,247,204,49
26,30.71050916,35.25068698,65.91935549,3,229,247,204,49
27,36.95296128,54.94064376,74.12038379,3,229,247,204,49
28,57.81670263,26.81861834,46.91912459,3,229,247,204,49
29,57.63143734,30.99762272,63.57692724,3,229,247,204,49
30,40.99146559,33.88751708,35.1199704,3,229,247,204,49
31,64.0557314,40.60545824,68.35476959,3,229,247,204,49
32,62.63152989,66.44600463,65.98787058,3,229,247,204,49
33,21.01078467,50.41040476,55.2648219,3,229,247,204,49
34,43.93111069,29.64662605,64.06753584,3,229,247,204,49
35,52.72651329,25.38144144,50.53327521,3,229,247,204,49
36,69.54475384,73.14042581,50.03067913,3,229,247,204,49
37,54.96094161,26.55791924,60.19371921,3,229,247,204,49
38,56.75943026,37.56701676,26.98632245,3,229,247,204,49
39,37.48432135,31.19549942,64.5086429,3,229,247,204,49
40,36.04976451,39.20672894,72.19087336,3,229,247,204,49
41,60.02750117,44.47381134,72.28265127,3,229,247,204,49
42,43.44841117,27.3407448,41.0501642,3,229,247,204,49
43,64.25615075,46.83757726,70.12121467,3,229,247,204,49
44,55.55812764,34.10984263,68.62859043,3,229,247,204,49
45,68.97164514,34.45949901,33.74178823,3,229,247,204,49
